,id,station,date,prcp,tobs
10100,10100,USC00519523,2011-08-11,0.0,76
10101,10101,USC00519523,2011-08-12,0.0,76
10102,10102,USC00519523,2011-08-13,0.0,77
10103,10103,USC00519523,2011-08-14,0.0,80
10104,10104,USC00519523,2011-08-15,0.5,76
10105,10105,USC00519523,2011-08-16,0.01,76
10106,10106,USC00519523,2011-08-17,0.0,76
10107,10107,USC00519523,2011-08-18,0.05,75
10108,10108,USC00519523,2011-08-19,0.02,83
10109,10109,USC00519523,2011-08-20,0.0,82
10110,10110,USC00519523,2011-08-21,0.02,78
10111,10111,USC00519523,2011-08-22,0.0,76
10112,10112,USC00519523,2011-08-23,0.22,75
10113,10113,USC00519523,2011-08-24,0.0,77
10114,10114,USC00519523,2011-08-25,0.08,75
10115,10115,USC00519523,2011-08-26,0.0,77
10116,10116,USC00519523,2011-08-27,0.0,81
10117,10117,USC00519523,2011-08-28,0.0,79
10118,10118,USC00519523,2011-08-29,0.15,76
10119,10119,USC00519523,2011-08-30,0.13,76
10120,10120,USC00519523,2011-08-31,0.01,76
10121,10121,USC00519523,2011-09-01,0.09,77
10122,10122,USC00519523,2011-09-02,0.03,77
10123,10123,USC00519523,2011-09-03,0.0,78
10124,10124,USC00519523,2011-09-04,0.0,81
10125,10125,USC00519523,2011-09-05,0.0,78
10126,10126,USC00519523,2011-09-07,0.0,70
10127,10127,USC00519523,2011-09-08,0.0,72
10128,10128,USC00519523,2011-09-09,0.0,78
10129,10129,USC00519523,2011-09-10,0.0,79
10130,10130,USC00519523,2011-09-11,0.0,75
10131,10131,USC00519523,2011-09-12,0.0,77
10132,10132,USC00519523,2011-09-13,0.09,73
10133,10133,USC00519523,2011-09-14,0.0,75
10134,10134,USC00519523,2011-09-15,0.0,78
10135,10135,USC00519523,2011-09-16,0.17,80
10136,10136,USC00519523,2011-09-17,0.0,76
10137,10137,USC00519523,2011-09-18,0.2,77
10138,10138,USC00519523,2011-09-19,0.03,77
10139,10139,USC00519523,2011-09-20,0.0,77
10140,10140,USC00519523,2011-09-21,0.04,76
10141,10141,USC00519523,2011-09-22,0.03,77
10142,10142,USC00519523,2011-09-23,0.0,75
10143,10143,USC00519523,2011-09-24,0.0,78
10144,10144,USC00519523,2011-09-25,0.0,81
10145,10145,USC00519523,2011-09-26,0.0,69
10146,10146,USC00519523,2011-09-27,0.0,76
10147,10147,USC00519523,2011-09-28,0.04,75
10148,10148,USC00519523,2011-09-29,0.0,77
10149,10149,USC00519523,2011-09-30,0.0,82
10150,10150,USC00519523,2011-10-01,0.0,77
10151,10151,USC00519523,2011-10-02,0.0,80
10152,10152,USC00519523,2011-10-03,0.0,84
10153,10153,USC00519523,2011-10-04,0.13,75
10154,10154,USC00519523,2011-10-05,0.0,76
10155,10155,USC00519523,2011-10-06,0.0,75
10156,10156,USC00519523,2011-10-07,0.02,72
10157,10157,USC00519523,2011-10-08,0.0,82
10158,10158,USC00519523,2011-10-09,0.14,77
10159,10159,USC00519523,2011-10-10,0.0,75
10160,10160,USC00519523,2011-10-11,0.14,76
10161,10161,USC00519523,2011-10-12,0.0,80
10162,10162,USC00519523,2011-10-13,0.0,80
10163,10163,USC00519523,2011-10-14,0.07,79
10164,10164,USC00519523,2011-10-15,0.26,79
10165,10165,USC00519523,2011-10-16,0.0,79
10166,10166,USC00519523,2011-10-17,0.2,70
10167,10167,USC00519523,2011-10-18,0.12,72
10168,10168,USC00519523,2011-10-19,0.01,68
10169,10169,USC00519523,2011-10-20,0.0,78
10170,10170,USC00519523,2011-10-21,0.01,77
10171,10171,USC00519523,2011-10-22,0.0,76
10172,10172,USC00519523,2011-10-23,0.0,77
10173,10173,USC00519523,2011-10-24,0.29,73
10174,10174,USC00519523,2011-10-25,0.0,77
10175,10175,USC00519523,2011-10-26,0.0,79
10176,10176,USC00519523,2011-10-27,0.0,73
10177,10177,USC00519523,2011-10-28,0.1,76
10178,10178,USC00519523,2011-10-29,0.05,80
10179,10179,USC00519523,2011-10-30,0.03,72
10180,10180,USC00519523,2011-10-31,0.0,75
10181,10181,USC00519523,2011-11-01,0.54,74
10182,10182,USC00519523,2011-11-02,0.03,73
10183,10183,USC00519523,2011-11-03,0.02,78
10184,10184,USC00519523,2011-11-04,0.05,73
10185,10185,USC00519523,2011-11-05,0.0,78
10186,10186,USC00519523,2011-11-06,0.0,81
10187,10187,USC00519523,2011-11-07,0.0,75
10188,10188,USC00519523,2011-11-08,0.01,74
10189,10189,USC00519523,2011-11-09,0.05,74
10190,10190,USC00519523,2011-11-10,0.0,75
10191,10191,USC00519523,2011-11-11,0.12,75
10192,10192,USC00519523,2011-11-12,0.0,77
10193,10193,USC00519523,2011-11-13,0.0,79
10194,10194,USC00519523,2011-11-14,0.0,78
10195,10195,USC00519523,2011-11-15,0.0,77
10196,10196,USC00519523,2011-11-16,0.0,78
10197,10197,USC00519523,2011-11-17,0.05,75
10198,10198,USC00519523,2011-11-18,0.0,76
10199,10199,USC00519523,2011-11-19,0.01,74
10200,10200,USC00519523,2011-11-20,0.02,75
10201,10201,USC00519523,2011-11-21,0.0,76
10202,10202,USC00519523,2011-11-22,0.1,72
10203,10203,USC00519523,2011-11-23,0.01,72
10204,10204,USC00519523,2011-11-24,0.0,72
10205,10205,USC00519523,2011-11-25,0.0,73
10206,10206,USC00519523,2011-11-26,0.0,77
10207,10207,USC00519523,2011-11-27,0.0,75
10208,10208,USC00519523,2011-11-28,0.0,71
10209,10209,USC00519523,2011-11-29,0.0,69
10210,10210,USC00519523,2011-11-30,0.22,66
10211,10211,USC00519523,2011-12-01,0.12,69
10212,10212,USC00519523,2011-12-02,0.42,69
10213,10213,USC00519523,2011-12-03,0.02,75
10214,10214,USC00519523,2011-12-04,0.0,73
10215,10215,USC00519523,2011-12-05,0.0,73
10216,10216,USC00519523,2011-12-06,0.01,72
10217,10217,USC00519523,2011-12-07,0.0,72
10218,10218,USC00519523,2011-12-08,0.0,72
10219,10219,USC00519523,2011-12-09,0.08,74
10220,10220,USC00519523,2011-12-10,0.07,72
10221,10221,USC00519523,2011-12-11,0.55,73
10222,10222,USC00519523,2011-12-12,0.21,73
10223,10223,USC00519523,2011-12-13,0.39,73
10224,10224,USC00519523,2011-12-14,0.02,73
10225,10225,USC00519523,2011-12-15,0.09,74
10226,10226,USC00519523,2011-12-16,0.02,73
10227,10227,USC00519523,2011-12-17,0.25,71
10228,10228,USC00519523,2011-12-18,0.08,72
10229,10229,USC00519523,2011-12-19,0.1,73
10230,10230,USC00519523,2011-12-20,0.24,74
10231,10231,USC00519523,2011-12-21,0.19,72
10232,10232,USC00519523,2011-12-22,0.02,73
10233,10233,USC00519523,2011-12-23,0.01,73
10234,10234,USC00519523,2011-12-24,0.1,71
10235,10235,USC00519523,2011-12-25,0.07,73
10236,10236,USC00519523,2011-12-26,0.05,75
10237,10237,USC00519523,2011-12-27,0.04,71
10238,10238,USC00519523,2011-12-28,0.0,72
10239,10239,USC00519523,2011-12-29,0.01,73
10240,10240,USC00519523,2011-12-30,0.0,71
10241,10241,USC00519523,2011-12-31,0.0,65
10242,10242,USC00519523,2012-01-01,0.0,70
10243,10243,USC00519523,2012-01-02,0.0,63
10244,10244,USC00519523,2012-01-03,0.0,64
10245,10245,USC00519523,2012-01-04,0.0,72
10246,10246,USC00519523,2012-01-05,0.0,73
10247,10247,USC00519523,2012-01-06,0.0,71
10248,10248,USC00519523,2012-01-07,0.0,73
10249,10249,USC00519523,2012-01-08,0.0,64
10250,10250,USC00519523,2012-01-09,0.08,70
10251,10251,USC00519523,2012-01-10,0.0,71
10252,10252,USC00519523,2012-01-11,0.0,69
10253,10253,USC00519523,2012-01-12,0.0,67
10254,10254,USC00519523,2012-01-13,0.0,65
10255,10255,USC00519523,2012-01-14,0.0,74
10256,10256,USC00519523,2012-01-15,0.0,75
10257,10257,USC00519523,2012-01-16,0.0,75
10258,10258,USC00519523,2012-01-17,0.13,75
10259,10259,USC00519523,2012-01-18,0.07,75
10260,10260,USC00519523,2012-01-19,0.0,66
10261,10261,USC00519523,2012-01-20,0.0,72
10262,10262,USC00519523,2012-01-21,0.0,76
10263,10263,USC00519523,2012-01-22,0.0,75
10264,10264,USC00519523,2012-01-23,0.0,63
10265,10265,USC00519523,2012-01-24,0.0,64
10266,10266,USC00519523,2012-01-25,0.0,69
10267,10267,USC00519523,2012-01-26,0.0,74
10268,10268,USC00519523,2012-01-27,0.08,66
10269,10269,USC00519523,2012-01-28,0.0,74
10270,10270,USC00519523,2012-01-29,0.09,76
10271,10271,USC00519523,2012-01-30,0.01,69
10272,10272,USC00519523,2012-01-31,0.1,70
10273,10273,USC00519523,2012-02-01,0.0,63
10274,10274,USC00519523,2012-02-02,0.0,72
10275,10275,USC00519523,2012-02-03,0.0,63
10276,10276,USC00519523,2012-02-04,0.0,63
10277,10277,USC00519523,2012-02-05,0.0,76
10278,10278,USC00519523,2012-02-06,0.29,65
10279,10279,USC00519523,2012-02-07,0.49,72
10280,10280,USC00519523,2012-02-08,0.41,61
10281,10281,USC00519523,2012-02-09,0.03,63
10282,10282,USC00519523,2012-02-10,0.0,70
10283,10283,USC00519523,2012-02-11,0.0,75
10284,10284,USC00519523,2012-02-12,0.0,76
10285,10285,USC00519523,2012-02-13,0.09,72
10286,10286,USC00519523,2012-02-14,0.0,69
10287,10287,USC00519523,2012-02-15,0.04,66
10288,10288,USC00519523,2012-02-16,0.0,73
10289,10289,USC00519523,2012-02-17,0.0,75
10290,10290,USC00519523,2012-02-18,0.09,74
10291,10291,USC00519523,2012-02-19,0.03,77
10292,10292,USC00519523,2012-02-20,0.01,74
10293,10293,USC00519523,2012-02-21,0.0,72
10294,10294,USC00519523,2012-02-22,0.0,73
10295,10295,USC00519523,2012-02-23,0.0,73
10296,10296,USC00519523,2012-02-24,0.0,71
10297,10297,USC00519523,2012-02-25,0.1,73
10298,10298,USC00519523,2012-02-26,0.07,74
10299,10299,USC00519523,2012-02-27,0.0,72
10300,10300,USC00519523,2012-02-28,0.0,72
10301,10301,USC00519523,2012-02-29,0.0,73
10302,10302,USC00519523,2012-03-01,0.0,73
10303,10303,USC00519523,2012-03-02,0.0,68
10304,10304,USC00519523,2012-03-03,0.11,73
10305,10305,USC00519523,2012-03-04,0.1,73
10306,10306,USC00519523,2012-03-05,2.71,67
10307,10307,USC00519523,2012-03-06,6.38,69
10308,10308,USC00519523,2012-03-07,5.32,68
10309,10309,USC00519523,2012-03-08,0.22,69
10310,10310,USC00519523,2012-03-09,0.16,67
10311,10311,USC00519523,2012-03-10,0.17,75
10312,10312,USC00519523,2012-03-11,0.05,75
10313,10313,USC00519523,2012-03-12,0.15,71
10314,10314,USC00519523,2012-03-13,0.02,70
10315,10315,USC00519523,2012-03-14,0.0,71
10316,10316,USC00519523,2012-03-15,0.05,69
10317,10317,USC00519523,2012-03-16,0.0,71
10318,10318,USC00519523,2012-03-17,0.01,73
10319,10319,USC00519523,2012-03-18,0.08,71
10320,10320,USC00519523,2012-03-19,0.04,72
10321,10321,USC00519523,2012-03-20,0.0,71
10322,10322,USC00519523,2012-03-21,0.0,71
10323,10323,USC00519523,2012-03-22,0.02,73
10324,10324,USC00519523,2012-03-23,0.0,72
10325,10325,USC00519523,2012-03-24,0.0,75
10326,10326,USC00519523,2012-03-25,0.0,71
10327,10327,USC00519523,2012-03-26,0.03,73
10328,10328,USC00519523,2012-03-27,0.02,70
10329,10329,USC00519523,2012-03-28,0.18,69
10330,10330,USC00519523,2012-03-29,0.0,70
10331,10331,USC00519523,2012-03-30,0.0,72
10332,10332,USC00519523,2012-03-31,0.0,74
10333,10333,USC00519523,2012-04-01,0.0,75
10334,10334,USC00519523,2012-04-02,0.0,70
10335,10335,USC00519523,2012-04-03,0.0,72
10336,10336,USC00519523,2012-04-04,0.0,72
10337,10337,USC00519523,2012-04-05,0.0,73
10338,10338,USC00519523,2012-04-06,0.0,73
10339,10339,USC00519523,2012-04-07,0.03,73
10340,10340,USC00519523,2012-04-08,0.0,75
10341,10341,USC00519523,2012-04-09,0.12,71
10342,10342,USC00519523,2012-04-10,0.01,69
10343,10343,USC00519523,2012-04-11,0.1,71
10344,10344,USC00519523,2012-04-12,0.0,72
10345,10345,USC00519523,2012-04-13,0.0,66
10346,10346,USC00519523,2012-04-14,0.0,75
10347,10347,USC00519523,2012-04-15,0.08,74
10348,10348,USC00519523,2012-04-16,0.0,73
10349,10349,USC00519523,2012-04-17,0.0,73
10350,10350,USC00519523,2012-04-18,0.0,73
10351,10351,USC00519523,2012-04-19,0.0,73
10352,10352,USC00519523,2012-04-20,0.0,73
10353,10353,USC00519523,2012-04-21,0.0,73
10354,10354,USC00519523,2012-04-22,0.1,69
10355,10355,USC00519523,2012-04-23,0.1,72
10356,10356,USC00519523,2012-04-24,0.0,72
10357,10357,USC00519523,2012-04-25,0.02,71
10358,10358,USC00519523,2012-04-26,0.0,73
10359,10359,USC00519523,2012-04-27,0.13,69
10360,10360,USC00519523,2012-04-28,0.0,76
10361,10361,USC00519523,2012-04-29,0.0,74
10362,10362,USC00519523,2012-04-30,0.0,74
10363,10363,USC00519523,2012-05-01,0.0,73
10364,10364,USC00519523,2012-05-02,0.0,72
10365,10365,USC00519523,2012-05-03,0.06,75
10366,10366,USC00519523,2012-05-04,0.01,74
10367,10367,USC00519523,2012-05-05,0.1,76
10368,10368,USC00519523,2012-05-06,0.02,73
10369,10369,USC00519523,2012-05-07,0.0,74
10370,10370,USC00519523,2012-05-08,0.0,77
10371,10371,USC00519523,2012-05-09,0.0,75
10372,10372,USC00519523,2012-05-10,0.0,76
10373,10373,USC00519523,2012-05-11,0.0,77
10374,10374,USC00519523,2012-05-12,0.0,79
10375,10375,USC00519523,2012-05-13,0.0,77
10376,10376,USC00519523,2012-05-14,0.0,76
10377,10377,USC00519523,2012-05-15,0.0,66
10378,10378,USC00519523,2012-05-16,0.0,72
10379,10379,USC00519523,2012-05-17,0.01,74
10380,10380,USC00519523,2012-05-18,0.0,74
10381,10381,USC00519523,2012-05-19,0.0,76
10382,10382,USC00519523,2012-05-20,0.0,77
10383,10383,USC00519523,2012-05-21,0.0,75
10384,10384,USC00519523,2012-05-22,0.0,75
10385,10385,USC00519523,2012-05-23,0.0,77
10386,10386,USC00519523,2012-05-24,0.0,75
10387,10387,USC00519523,2012-05-25,0.0,75
10388,10388,USC00519523,2012-05-26,0.01,75
10389,10389,USC00519523,2012-05-27,0.01,78
10390,10390,USC00519523,2012-05-28,0.0,78
10391,10391,USC00519523,2012-05-29,0.0,74
10392,10392,USC00519523,2012-05-30,0.0,73
10393,10393,USC00519523,2012-05-31,0.15,73
10394,10394,USC00519523,2012-06-01,0.0,74
10395,10395,USC00519523,2012-06-02,0.0,75
10396,10396,USC00519523,2012-06-03,0.0,77
10397,10397,USC00519523,2012-06-04,0.0,75
10398,10398,USC00519523,2012-06-05,0.0,74
10399,10399,USC00519523,2012-06-06,0.12,75
10400,10400,USC00519523,2012-06-07,0.0,74
10401,10401,USC00519523,2012-06-08,0.0,75
10402,10402,USC00519523,2012-06-09,0.0,73
10403,10403,USC00519523,2012-06-10,0.0,75
10404,10404,USC00519523,2012-06-11,0.0,76
10405,10405,USC00519523,2012-06-12,0.01,76
10406,10406,USC00519523,2012-06-13,0.01,76
10407,10407,USC00519523,2012-06-14,0.0,79
10408,10408,USC00519523,2012-06-15,0.0,74
10409,10409,USC00519523,2012-06-16,0.0,78
10410,10410,USC00519523,2012-06-17,0.0,80
10411,10411,USC00519523,2012-06-18,0.0,75
10412,10412,USC00519523,2012-06-19,0.25,72
10413,10413,USC00519523,2012-06-20,0.25,72
10414,10414,USC00519523,2012-06-21,0.0,74
10415,10415,USC00519523,2012-06-22,0.0,78
10416,10416,USC00519523,2012-06-23,0.1,76
10417,10417,USC00519523,2012-06-24,0.0,77
10418,10418,USC00519523,2012-06-25,0.51,72
10419,10419,USC00519523,2012-06-26,0.19,72
10420,10420,USC00519523,2012-06-27,0.15,73
10421,10421,USC00519523,2012-06-28,0.0,75
10422,10422,USC00519523,2012-06-29,0.06,79
10423,10423,USC00519523,2012-06-30,0.0,81
10424,10424,USC00519523,2012-07-01,0.0,78
10425,10425,USC00519523,2012-07-02,0.0,76
10426,10426,USC00519523,2012-07-03,0.2,76
10427,10427,USC00519523,2012-07-04,0.0,75
10428,10428,USC00519523,2012-07-05,0.13,77
10429,10429,USC00519523,2012-07-06,0.07,79
10430,10430,USC00519523,2012-07-07,0.07,76
10431,10431,USC00519523,2012-07-08,0.01,81
10432,10432,USC00519523,2012-07-09,0.0,75
10433,10433,USC00519523,2012-07-10,0.0,79
10434,10434,USC00519523,2012-07-11,0.0,75
10435,10435,USC00519523,2012-07-12,0.0,74
10436,10436,USC00519523,2012-07-13,0.0,78
10437,10437,USC00519523,2012-07-14,0.02,82
10438,10438,USC00519523,2012-07-15,0.0,80
10439,10439,USC00519523,2012-07-16,0.01,76
10440,10440,USC00519523,2012-07-17,0.02,78
10441,10441,USC00519523,2012-07-18,0.02,77
10442,10442,USC00519523,2012-07-19,0.07,74
10443,10443,USC00519523,2012-07-20,0.05,74
10444,10444,USC00519523,2012-07-21,0.0,80
10445,10445,USC00519523,2012-07-22,0.0,79
10446,10446,USC00519523,2012-07-23,0.03,76
10447,10447,USC00519523,2012-07-24,0.0,76
10448,10448,USC00519523,2012-07-25,0.0,76
10449,10449,USC00519523,2012-07-26,0.0,76
10450,10450,USC00519523,2012-07-27,0.0,75
10451,10451,USC00519523,2012-07-28,0.05,79
10452,10452,USC00519523,2012-07-29,0.0,75
10453,10453,USC00519523,2012-07-30,0.02,76
10454,10454,USC00519523,2012-07-31,0.0,77
10455,10455,USC00519523,2012-08-01,0.0,76
10456,10456,USC00519523,2012-08-02,0.0,78
10457,10457,USC00519523,2012-08-03,0.0,76
10458,10458,USC00519523,2012-08-04,0.0,80
10459,10459,USC00519523,2012-08-05,0.05,82
10460,10460,USC00519523,2012-08-06,0.02,78
10461,10461,USC00519523,2012-08-07,0.0,76
10462,10462,USC00519523,2012-08-08,0.01,76
10463,10463,USC00519523,2012-08-09,0.03,77
10464,10464,USC00519523,2012-08-10,0.0,75
10465,10465,USC00519523,2012-08-11,0.19,73
10466,10466,USC00519523,2012-08-12,0.0,81
10467,10467,USC00519523,2012-08-13,0.0,81
10468,10468,USC00519523,2012-08-14,0.09,76
10469,10469,USC00519523,2012-08-15,0.0,77
10470,10470,USC00519523,2012-08-16,0.0,76
10471,10471,USC00519523,2012-08-17,0.0,81
10472,10472,USC00519523,2012-08-18,0.03,75
10473,10473,USC00519523,2012-08-19,0.05,73
10474,10474,USC00519523,2012-08-20,0.0,76
10475,10475,USC00519523,2012-08-21,0.02,76
10476,10476,USC00519523,2012-08-22,0.01,75
10477,10477,USC00519523,2012-08-23,0.0,78
10478,10478,USC00519523,2012-08-24,0.0,76
10479,10479,USC00519523,2012-08-25,0.0,79
10480,10480,USC00519523,2012-08-26,0.01,78
10481,10481,USC00519523,2012-08-27,0.04,77
10482,10482,USC00519523,2012-08-28,0.03,75
10483,10483,USC00519523,2012-08-29,0.05,75
10484,10484,USC00519523,2012-08-30,0.04,76
10485,10485,USC00519523,2012-08-31,0.0,77
10486,10486,USC00519523,2012-09-01,0.0,80
10487,10487,USC00519523,2012-09-02,0.0,80
10488,10488,USC00519523,2012-09-03,0.0,82
10489,10489,USC00519523,2012-09-04,0.0,74
10490,10490,USC00519523,2012-09-05,0.0,75
10491,10491,USC00519523,2012-09-06,0.07,76
10492,10492,USC00519523,2012-09-07,0.02,82
10493,10493,USC00519523,2012-09-08,0.14,79
10494,10494,USC00519523,2012-09-09,0.02,76
10495,10495,USC00519523,2012-09-10,0.0,76
10496,10496,USC00519523,2012-09-11,0.0,76
10497,10497,USC00519523,2012-09-12,0.05,76
10498,10498,USC00519523,2012-09-13,0.0,77
10499,10499,USC00519523,2012-09-14,0.19,76
10500,10500,USC00519523,2012-09-15,0.0,78
10501,10501,USC00519523,2012-09-16,0.0,76
10502,10502,USC00519523,2012-09-17,0.0,78
10503,10503,USC00519523,2012-09-18,0.13,69
10504,10504,USC00519523,2012-09-19,0.27,75
10505,10505,USC00519523,2012-09-20,0.21,69
10506,10506,USC00519523,2012-09-21,0.05,72
10507,10507,USC00519523,2012-09-22,0.0,77
10508,10508,USC00519523,2012-09-23,0.09,75
10509,10509,USC00519523,2012-09-24,0.1,74
10510,10510,USC00519523,2012-09-25,0.03,74
10511,10511,USC00519523,2012-09-26,0.01,76
10512,10512,USC00519523,2012-09-27,0.0,75
10513,10513,USC00519523,2012-09-28,0.0,76
10514,10514,USC00519523,2012-09-29,0.0,74
10515,10515,USC00519523,2012-09-30,0.04,77
10516,10516,USC00519523,2012-10-01,0.01,70
10517,10517,USC00519523,2012-10-02,0.0,75
10518,10518,USC00519523,2012-10-03,0.0,77
10519,10519,USC00519523,2012-10-04,0.0,76
10520,10520,USC00519523,2012-10-05,0.0,70
10521,10521,USC00519523,2012-10-06,0.0,75
10522,10522,USC00519523,2012-10-07,0.0,81
10523,10523,USC00519523,2012-10-08,0.0,77
10524,10524,USC00519523,2012-10-09,0.0,78
10525,10525,USC00519523,2012-10-10,0.0,73
10526,10526,USC00519523,2012-10-11,0.03,77
10527,10527,USC00519523,2012-10-12,0.0,76
10528,10528,USC00519523,2012-10-13,0.0,76
10529,10529,USC00519523,2012-10-14,0.0,77
10530,10530,USC00519523,2012-10-15,0.2,76
10531,10531,USC00519523,2012-10-16,0.0,74
10532,10532,USC00519523,2012-10-17,0.0,69
10533,10533,USC00519523,2012-10-18,0.14,73
10534,10534,USC00519523,2012-10-19,0.03,76
10535,10535,USC00519523,2012-10-20,0.0,79
10536,10536,USC00519523,2012-10-21,0.0,78
10537,10537,USC00519523,2012-10-22,0.0,77
10538,10538,USC00519523,2012-10-23,0.0,79
10539,10539,USC00519523,2012-10-24,0.0,81
10540,10540,USC00519523,2012-10-25,0.82,73
10541,10541,USC00519523,2012-10-26,0.0,72
10542,10542,USC00519523,2012-10-27,0.0,78
10543,10543,USC00519523,2012-10-28,0.05,79
10544,10544,USC00519523,2012-10-29,0.11,75
10545,10545,USC00519523,2012-10-30,0.12,74
10546,10546,USC00519523,2012-11-01,0.0,65
10547,10547,USC00519523,2012-11-02,0.0,65
10548,10548,USC00519523,2012-11-03,0.0,73
10549,10549,USC00519523,2012-11-04,0.0,69
10550,10550,USC00519523,2012-11-05,0.0,70
10551,10551,USC00519523,2012-11-06,0.0,77
10552,10552,USC00519523,2012-11-07,0.1,76
10553,10553,USC00519523,2012-11-08,0.0,75
10554,10554,USC00519523,2012-11-09,0.0,75
10555,10555,USC00519523,2012-11-10,0.0,74
10556,10556,USC00519523,2012-11-11,0.0,79
10557,10557,USC00519523,2012-11-12,0.0,76
10558,10558,USC00519523,2012-11-13,0.03,73
10559,10559,USC00519523,2012-11-14,0.1,74
10560,10560,USC00519523,2012-11-15,0.0,74
10561,10561,USC00519523,2012-11-16,0.0,73
10562,10562,USC00519523,2012-11-17,0.1,73
10563,10563,USC00519523,2012-11-18,0.0,76
10564,10564,USC00519523,2012-11-19,0.0,74
10565,10565,USC00519523,2012-11-20,0.0,75
10566,10566,USC00519523,2012-11-21,0.0,72
10567,10567,USC00519523,2012-11-22,0.0,66
10568,10568,USC00519523,2012-11-23,0.0,80
10569,10569,USC00519523,2012-11-24,0.0,75
10570,10570,USC00519523,2012-11-25,0.0,73
10571,10571,USC00519523,2012-11-26,0.16,72
10572,10572,USC00519523,2012-11-27,0.0,70
10573,10573,USC00519523,2012-11-28,0.0,66
10574,10574,USC00519523,2012-11-29,0.0,63
10575,10575,USC00519523,2012-11-30,0.0,63
10576,10576,USC00519523,2012-12-01,0.0,77
10577,10577,USC00519523,2012-12-02,0.0,72
10578,10578,USC00519523,2012-12-03,0.0,78
10579,10579,USC00519523,2012-12-04,0.08,71
10580,10580,USC00519523,2012-12-05,1.02,72
10581,10581,USC00519523,2012-12-06,0.01,71
10582,10582,USC00519523,2012-12-07,0.0,72
10583,10583,USC00519523,2012-12-08,0.0,76
10584,10584,USC00519523,2012-12-09,0.0,75
10585,10585,USC00519523,2012-12-10,0.0,75
10586,10586,USC00519523,2012-12-11,0.0,76
10587,10587,USC00519523,2012-12-12,0.04,73
10588,10588,USC00519523,2012-12-13,0.13,72
10589,10589,USC00519523,2012-12-14,0.09,74
10590,10590,USC00519523,2012-12-15,0.12,74
10591,10591,USC00519523,2012-12-16,0.04,74
10592,10592,USC00519523,2012-12-17,0.09,73
10593,10593,USC00519523,2012-12-18,0.22,77
10594,10594,USC00519523,2012-12-19,0.04,73
10595,10595,USC00519523,2012-12-20,0.1,70
10596,10596,USC00519523,2012-12-21,0.02,72
10597,10597,USC00519523,2012-12-22,0.0,76
10598,10598,USC00519523,2012-12-23,0.0,65
10599,10599,USC00519523,2012-12-24,0.0,74
10600,10600,USC00519523,2012-12-25,0.1,73
10601,10601,USC00519523,2012-12-26,0.03,77
10602,10602,USC00519523,2012-12-27,0.0,76
10603,10603,USC00519523,2012-12-28,0.0,69
10604,10604,USC00519523,2012-12-29,0.0,78
10605,10605,USC00519523,2012-12-30,0.03,76
10606,10606,USC00519523,2012-12-31,0.0,68
10607,10607,USC00519523,2013-01-01,0.38,72
10608,10608,USC00519523,2013-01-02,0.13,73
10609,10609,USC00519523,2013-01-03,0.43,69
10610,10610,USC00519523,2013-01-04,0.05,72
10611,10611,USC00519523,2013-01-05,0.23,72
10612,10612,USC00519523,2013-01-06,0.11,73
10613,10613,USC00519523,2013-01-07,0.02,73
10614,10614,USC00519523,2013-01-08,0.06,72
10615,10615,USC00519523,2013-01-09,0.17,72
10616,10616,USC00519523,2013-01-10,0.01,73
10617,10617,USC00519523,2013-01-11,0.0,72
10618,10618,USC00519523,2013-01-12,0.08,71
10619,10619,USC00519523,2013-01-13,0.06,76
10620,10620,USC00519523,2013-01-14,0.0,75
10621,10621,USC00519523,2013-01-15,1.07,73
10622,10622,USC00519523,2013-01-16,0.0,56
10623,10623,USC00519523,2013-01-17,0.0,63
10624,10624,USC00519523,2013-01-18,0.01,61
10625,10625,USC00519523,2013-01-19,0.05,70
10626,10626,USC00519523,2013-01-20,0.0,70
10627,10627,USC00519523,2013-01-21,0.0,71
10628,10628,USC00519523,2013-01-22,0.0,70
10629,10629,USC00519523,2013-01-24,0.0,70
10630,10630,USC00519523,2013-01-25,0.43,63
10631,10631,USC00519523,2013-01-26,0.01,72
10632,10632,USC00519523,2013-01-27,0.02,74
10633,10633,USC00519523,2013-01-28,2.48,65
10634,10634,USC00519523,2013-01-29,0.61,66
10635,10635,USC00519523,2013-01-30,0.03,63
10636,10636,USC00519523,2013-01-31,0.02,70
10637,10637,USC00519523,2013-02-01,0.01,74
10638,10638,USC00519523,2013-02-02,0.0,76
10639,10639,USC00519523,2013-02-03,0.0,69
10640,10640,USC00519523,2013-02-04,0.01,72
10641,10641,USC00519523,2013-02-05,0.01,70
10642,10642,USC00519523,2013-02-06,0.0,69
10643,10643,USC00519523,2013-02-07,0.09,73
10644,10644,USC00519523,2013-02-08,0.0,71
10645,10645,USC00519523,2013-02-09,0.06,74
10646,10646,USC00519523,2013-02-10,0.0,70
10647,10647,USC00519523,2013-02-11,0.08,69
10648,10648,USC00519523,2013-02-12,0.06,68
10649,10649,USC00519523,2013-02-13,0.0,70
10650,10650,USC00519523,2013-02-14,0.0,71
10651,10651,USC00519523,2013-02-15,0.0,70
10652,10652,USC00519523,2013-02-16,0.03,71
10653,10653,USC00519523,2013-02-17,0.0,72
10654,10654,USC00519523,2013-02-18,0.0,72
10655,10655,USC00519523,2013-02-19,0.16,70
10656,10656,USC00519523,2013-02-20,0.03,71
10657,10657,USC00519523,2013-02-21,0.13,70
10658,10658,USC00519523,2013-02-22,0.25,71
